REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,title_neg,title_neu,title_pos,title_compound,body_neg,body_neu,body_pos,body_compound
394285674,2016-07-19 00:00:00.000,2,A spot by the water.,This is just a spot by the water with a merlion statue. I have no idea what the merlion represents but it must be significant to some as many were having photos taken there. If you want to see tourists behaving weirdly it's a good spot. I walked past it on the way to the botanic gardens/marina bay sands area.,2016-07-01 00:00:00.000,Couples,2020-01-30 02:00:11.970,triki997,Australia,Merlion Park,"Art, History & Culture","1 Fullerton Road One Fullerton | Merlion Park, Singapore 049213, Singapore",0.0,1.0,0.0,0.0,0.071,0.808,0.121,0.4767
368489017,2016-04-28 00:00:00.000,5,Battlebox,"Very interesting, & well well worth a visit. So much to see and guide very knowledgeable. Would recommend it to all",2016-03-01 00:00:00.000,Family,2020-01-30 04:33:34.074,429kayp,United Kingdom,Battlebox,"Art, History & Culture","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",0.0,1.0,0.0,0.0,0.0,0.53,0.47,0.8863
567933708,2018-03-22 00:00:00.000,5,Wonderful,"You must visit there when you go to SG. Itâ€™s free for entrance. But u should buy ticket to visit Flower Dome, Cloud Forest. Those are air-conditioned gardens. And u donâ€™t miss light show in the evening. You can pay for OCBC Skyway (ab 6$SG) to take a stroll through this area.",2018-03-01 00:00:00.000,Family,2020-01-25 15:07:02.769,PhamKen13,Vietnam,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",0.0,0.0,1.0,0.5719,0.057,0.88,0.063,0.3182
539529632,2017-11-09 00:00:00.000,5,Always returning,"After 5 years, we went there again, this time with a toddler. Booked tickets online, got there really fast, no crowd, all went well._x000D_
The experience this time was even better as we were pretty much alone and had a chance to take time admiring every single animal._x000D_
Best visit after 4 previous visits!",2017-11-01 00:00:00.000,Family,2020-01-26 11:56:22.010,DPTraveler15,Slovenia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.071,0.686,0.242,0.8937
698550353,2019-08-13 00:00:00.000,5,Pandas!,"Amongst a whole lot of beautiful animals they have at the zoo, the Pandas took our breath way. These gentle giants are located at the cornest side of the zoo towards the end actually._x000D_
_x000D_
You can easily spend a whole day in the zoo. The kids have a special area with a wonderful waterpark._x000D_
_x000D_
Went during a weekend. Therefore, had to endure some long ques at eateries, rides and washrooms._x000D_
_x000D_
The eateries near the kids play areas tend to be ultra crowded so avoid those. You can find some small shops along the way (I remember seeing a pizza place as soon as you pass the lions) so if you can have your meals there you can a avoid the que. Not joking because I stayed at the mc Donald's que for almost half an hour + just to be served._x000D_
_x000D_
The walkways are mostly shady. Try to catch their animal shows if time permits._x000D_
_x000D_
I did not find the river cruise to be interesting. Would definitely recommend the zoo minus the cruise.",2019-08-01 00:00:00.000,Family,2020-01-26 11:30:28.268,Ranushi J,Singapore,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.039,0.824,0.137,0.9552
700482618,2019-08-19 00:00:00.000,5,Jungle Breakfast,"The food was amazing, everyone was able to have a photo with the orangutans and they even brought a snake for people to have a photo with and touch. A fantastic adventure which was very reasonably priced. LOVED IT!",2019-08-01 00:00:00.000,Family,2020-01-26 11:30:20.709,Kendyl D,Australia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",0.0,1.0,0.0,0.0,0.0,0.676,0.324,0.9422
464721915,2017-03-05 00:00:00.000,5,Beautiful natural wonder with amazing engineering!,"During our 10 day business trip from Houston to Singapore, we had one weekend to visit some of the Singapore landmarks. This one is definitely worth the visit. The Cloud Forest dome is part of the Gardens on the Bay attraction. We bought one combined ticket which allowed us to see both domes - which are indoors which helps with the tricky Singapore weather. Of the two, we preferred the Cloud Forest dome which includes an indoor waterfall, but the Flower Dome was also quite beautiful as well. My favorite was the unique ""sculptures"". Be sure to see both domes.",2017-02-01 00:00:00.000,Friends,2020-01-29 13:03:36.312,brendas329,United States,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.222,0.778,0.8883,0.011,0.788,0.2,0.9665
473592644,2017-04-08 00:00:00.000,5,Stunning,"Went to the top and had a some coffee as watched sunset, this place is incredible, if I am not mistaken it's on the 81st floor..the lifts are extremely fast...but you got to pay to get to the top._x000D_
The swimming pool is awesome and you feel at the top of the world._x000D_
You can literally see the entire Singapore from the top._x000D_
Jabir.",2017-03-01 00:00:00.000,Friends,2020-01-29 14:28:53.119,Jabsbythea,Kenya,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",0.0,0.0,1.0,0.3818,0.021,0.836,0.144,0.8131
437890515,2016-11-17 00:00:00.000,4,Typical Chinatown,Covering a largish area with many market stalls selling anything and everything at reasonable prices plus lots of eateries.,2016-11-01 00:00:00.000,Solo,2020-01-30 12:41:42.674,Avril84,United Kingdom,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
427749012,2016-10-14 00:00:00.000,5,Simply Amazing,This is a must see if in Singapore. The scale and attention to detail is superb. Even if you're not into flora and fauna you will enjoy this.,2016-10-01 00:00:00.000,Friends,2020-01-29 13:05:26.261,Zanta63,United Kingdom,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.208,0.792,0.5859,0.0,0.774,0.226,0.8074
648025708,2019-01-25 00:00:00.000,5,Battlebox Tour Singapore,A really well planned tour! Informative and enjoyable. Well worth the visit but be sure to book it ahead as it sells out quickly.,2019-01-01 00:00:00.000,Family,2020-01-30 04:29:32.374,Janelle A,Australia,Battlebox,"Art, History & Culture","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",0.0,1.0,0.0,0.0,0.0,0.645,0.355,0.7838
431723568,2016-10-26 00:00:00.000,3,Bit run diwn,I was a bit disappointed. I thought there would be more walk through and more hands on. Most are in cages and the shows are their attraction. On entry you can have your picture taken but not with the macaws. As I own a macaw(12mths old) I wanted a pic with the red or blue but that was a no go! Extremely disappointed.,2016-10-01 00:00:00.000,Solo,2020-01-29 17:58:01.173,Tarra21,Australia,Jurong Bird Park,Nature & Wildlife,"2 Jurong Hill Jurong Bird Park, Singapore 628925, Singapore",0.0,1.0,0.0,0.0,0.149,0.819,0.032,-0.807
599477610,2018-07-25 00:00:00.000,3,"While the views are nice, the price is steep","The views are definitely nice, but at over $30 per person, I can't say the money was worth it and only having 3 elevators makes for some ridiculously long wait times to get up and down. We left 5 minutes before the end of the light show and were lucky we did as we only had to wait 15 minutes to get back down, but the line up behind us was massive within 5 minutes. I'd be surprised if it was less than an hour wait. And the light show is much better when watched from ground level.",2018-07-01 00:00:00.000,Couples,2020-01-29 13:39:28.007,petesandman,Canada,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",0.0,0.741,0.259,0.4215,0.029,0.82,0.151,0.8979
553070199,2018-01-11 00:00:00.000,4,Good,"Very interesting worth a look ðŸ‘€ busy busy busy , markets close by they were very good too , we had our 2 girls they found it all pretty amazing lots of different things too see",2017-02-01 00:00:00.000,Family,2020-01-30 11:41:26.447,ClintT150,Australia,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,0.0,1.0,0.4404,0.0,0.637,0.363,0.9367
548257432,2017-12-20 00:00:00.000,4,"Fun to visit a huge, world known shopping area","This easily accessible, giant shopping area has something for everyone. I had a wonderful dinner in a department store. I wanted to see this well known shopping area, and it was enjoyable - for a few hours. I'm not a shop-a-holic, but fthis wa fun to see, especially just before Christmas - many colorful decorations. It may not be fun for everyone, but a person could easily move on to other attractions in Singapore.",2017-12-01 00:00:00.000,Solo,2020-01-30 03:18:01.746,Martha Ann C,United States,Orchard Road,Precinct & Street,"Singapore, Singapore",0.0,0.517,0.483,0.6808,0.0,0.709,0.291,0.9698
417794374,2016-09-13 00:00:00.000,4,"Great place to take in the city's ambience, best in the evening.","Take a walk down to the waterfront promenade and be thrilled by the views of the Marina Bay Sands, the Merlion, the Fullerton hotel and the general buzz of the marina. Walking is the best way to see all the sights._x000D_
The night is the best time to go as there is a laser light show at the Marina Bay Sands at 8pm and another at 9pm. There is often other entertainment along the promenade including dragons and dancing when we were there. And many of the buildings are lit up to enhance the experience._x000D_
Great to people watch and relax as you take in the views. Wear good, comfortable walking shoes.",2016-09-01 00:00:00.000,Couples,2020-01-30 06:31:08.187,Rhonnie3127,Australia,Waterfront Promenade,Leisure & Recreation,"Singapore, Singapore",0.0,0.546,0.454,0.8519,0.0,0.789,0.211,0.9805
500916772,2017-07-11 00:00:00.000,5,Absolutely Beautiful,"-this is an absolutely stunning garden, but be prepared to walk._x000D_
-its very hot and humid so be prepared ensure you have a sun hat gasses, umbrella and water._x000D_
- its a 1.5km walk from Orchard station_x000D_
-beautiful spot to take flowers._x000D_
-go when its over cast",2017-06-01 00:00:00.000,Couples,2020-01-29 10:52:54.951,RochelleSouthAfrica,South Africa,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",0.0,0.193,0.807,0.6361,0.0,0.712,0.288,0.9412
726193470,2019-11-13 00:00:00.000,2,Orchard road,Full of shops and that's it. Nothing really special but I'm not a shopper either. In the evening full of hookers next to orchard towers,2019-11-01 00:00:00.000,Solo,2020-01-30 03:15:00.629,poczwarka,Finland,Orchard Road,Precinct & Street,"Singapore, Singapore",0.0,1.0,0.0,0.0,0.07,0.93,0.0,-0.187
462169381,2017-02-23 00:00:00.000,5,our holiday,This was our first visit to the Jurong Bird Park. It is everything that we expected. It is easy to get to by taxi. So much fun for the kids and so much information for everyone.,2017-01-01 00:00:00.000,Family,2020-01-29 17:38:46.202,omegax11,Australia,Jurong Bird Park,Nature & Wildlife,"2 Jurong Hill Jurong Bird Park, Singapore 628925, Singapore",0.0,0.27,0.73,0.4019,0.0,0.84,0.16,0.7564
673328506,2019-05-12 00:00:00.000,4,Another Amazing Display,Another venue that almost blows you away because of its size and the flora on display. Great photo opportunities and an amazing structure.,2019-04-01 00:00:00.000,Family,2020-01-29 11:32:14.397,Ron W,Australia,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.345,0.655,0.5859,0.0,0.656,0.344,0.8885
415216436,2016-09-06 00:00:00.000,5,AMAZING PLACE,ANOTHER FANTASTIC MUST VISIT IN SINGAPORE PLACE. HOW THEY HAVE CREATED THIS WONDERFUL PLACE IS is beyond words to explain. fantastic idea well incorporated. i must visit it whenever i go to Singapore.,2015-12-01 00:00:00.000,Family,2020-01-29 11:53:18.868,Kj J,India,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",0.0,0.208,0.792,0.5859,0.0,0.602,0.398,0.9531
487106463,2017-05-24 00:00:00.000,5,Family Holiday,Amazing views from the top floor which also has an infinity pool. Very good place to see sunset. Can easily spend a few hours there.,2017-04-01 00:00:00.000,Family,2020-01-29 13:19:35.216,bharatd715,Canada,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",0.0,0.27,0.73,0.4019,0.0,0.641,0.359,0.8805
519958678,2017-08-31 00:00:00.000,4,"Fun, but probably better at night...","Had some time to kill on a recent business trip to Singapore, so I walked down to the Marina and went on the Singapore Flyer. It was a Saturday, so it was pretty busy all around._x000D_
_x000D_
Boarding the cabin should be a fairly easy task, but there was a large group of people from either India or Bangladesh, possibly Malaysia, that couldn't follow instructions. The ferris wheel doesn't stop, so you have to keep moving to board the cabin. The workers were telling them to board, board, please move forward and get on, but they all wanted to be in the same cabin, and were messing up the boarding process for everyone else._x000D_
The cabins hold around 20 people I think. Anyway, they eventually figured out that they had to just get on and their party would be split. The ride takes about 30 minutes. Views were nice, but it was cloudy and rainy the day I went, so it wasn't the best. I can imagine that it would be beautiful on a clear night._x000D_
_x000D_
It was fun to do it once. If I go back, I may do it again at night, but wouldn't do it again in the daytime.",2017-08-01 00:00:00.000,Business,2020-01-28 12:28:18.484,HeavyGumbo,United States,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",0.0,0.4,0.6,0.7184,0.04,0.823,0.137,0.9685
642946425,2019-01-02 00:00:00.000,5,Great place,"We visited this place three different times. It is just interesting to walk around and see all the options they offer, from food to souvenirs. I think you have to go there at least once. It is easy to reach by public transport (there is a metro station).",2019-01-01 00:00:00.000,Couples,2020-01-30 12:00:01.838,KarlaDGO,Qatar,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",0.0,0.196,0.804,0.6249,0.0,0.865,0.135,0.6908
