Unnamed: 0,REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,clean_text,Topic
16668,580172149,2018-05-14 00:00:00.000,5,Excellent,Definitely worth the visit!!! Best to go in the evening and see the super tree show also. Children enjoyed a lot.,2018-05-01 00:00:00.000,Family,2020-01-25 15:02:24.053,Nidhin J,India,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",definitely worth visit best go even see super tree show also child enjoy lot,Garden Tour
29818,501532850,2017-07-13 00:00:00.000,5,Good walk among greens,As singapore is garden city and nothings beat garden by the bay. The light show on giant artificial trees is must watch. Besides it has beautiful section for kids to play.,2017-07-01 00:00:00.000,Friends,2020-01-26 11:19:53.989,674rakeshp,India,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",singapore garden city nothing beat garden bay light show giant artificial tree must watch besides beautiful section kid play,Garden Tour
37450,461180391,2017-02-19 00:00:00.000,5,Lovely gardens,"Beautiful garden, few Cafes, excellent like Halia restaurants, peaceful place to go for a walk, run, family pinic.Dont miss the orchids garde one of the best in the world._x000D_
Gorgeous stage for different performance like symphony of Singapore most time free performances.If like plant or interested in botanics this is a place for you._x000D_
Recommend this place.",2017-02-01 00:00:00.000,Couples,2020-01-26 10:36:00.252,KenA291,Canada,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",beautiful garden cafe excellent like halia restaurant peaceful place go walk run family pinicdont miss orchid garde one best worldxd gorgeous stage different performance like symphony singapore time free performancesif like plant interested botanics place youxd recommend place,Garden Tour
34794,472798803,2017-04-05 00:00:00.000,5,a MUST to see,"If you are running out of time to see the whole garden, do visit the 2 conservatories (ie Flower Dome and Mist Forest) which will easily take up 3-4 hours of your time to enjoy and appreciate._x000D_
_x000D_
We went there end of March when the theme of the Flower Dome was Japanese cherry blossom. It was spectacular with so many beautiful trees and the whole oriental setting to bring out the beauty. There were also a lot of other species from different countries for display._x000D_
_x000D_
Mist Forest is another amazing creation. The design was spectacular - there is a core trunk which is 7-storey high with walking trails around the core structure filled with beautiful flowers and plants. The orchards there are amazing with so many colors and varieties._x000D_
_x000D_
The 7.45pm night show is a must see. The SuperTree Grove transforms into a fairyland. The light goes with music, color and the theme. I thoroughly enjoyed the show._x000D_
_x000D_
I would remind people to bring a cardigan when you visit the 2 conservatories as they are very cold in temperature._x000D_
_x000D_
I would also recommend people consider buying an unlimited daily shuttle service for S$3. Although the trip is short it does help when there is a lot of walking inside the domes.",2017-03-01 00:00:00.000,Family,2020-01-25 15:38:52.413,eattravel2017,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",run time see whole garden visit conservatory ie flower dome mist forest easily take hour time enjoy appreciatexd xd go end march theme flower dome japanese cherry blossom spectacular many beautiful tree whole oriental set bring beauty also lot specie different country displayxd xd mist forest another amaze creation design spectacular core trunk storey high walk trail around core structure fill beautiful flower plant orchard amaze many color varietiesxd xd pm night show must see supertree grove transforms fairyland light go music color theme thoroughly enjoy showxd xd would remind people bring cardigan visit conservatory cold temperaturexd xd would also recommend people consider buying unlimited daily shuttle service although trip short help lot walk inside dome,Garden Tour
60573,689179370,2019-07-13 00:00:00.000,5,Beautiful Bay,A lovely bay with wonderful architecture nestled around it & the reflection of coloured lights adding an extra dimension come evening.,2019-07-01 00:00:00.000,Family,2020-01-29 22:50:24.666,QueenslandSassyone2,Australia,Marina Bay,Precinct & Street,"Marina Boulevard, Singapore 018980, Singapore",lovely bay wonderful architecture nestle around reflection colour light add extra dimension come even,Nightlife
21963,554319251,2018-01-17 00:00:00.000,4,Amazing engineered vertical garden,from the first internal view the size of the forest is spectacular. The lift takes you up and then you walk down in and around the forest.,2018-01-01 00:00:00.000,Family,2020-01-29 11:41:28.085,barrag_12,Australia,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",first internal view size forest spectacular lift take walk around forest,Garden Tour
63219,612706155,2018-09-01 00:00:00.000,4,Dinner with a view,This area is great for having a nice dinner right beside the Singapore river while enjoying the lights and music from everywhere or you can simply enjoy a drink with friends in one of these many bars around you,2017-09-01 00:00:00.000,Couples,2020-01-30 14:13:35.026,Mohamed S,Egypt,Boat Quay,Precinct & Street,"1 Bonham Street Uob Building, Singapore 049782, Singapore",area great nice dinner right beside singapore river enjoy light music everywhere simply enjoy drink friend one many bar around,Nightlife
21233,557747458,2018-02-01 00:00:00.000,4,Never Seen So Many Plants,"I have no real interest in all things garden, but our party wanted to go there and I have to say I was surprised how much I enjoyed the visit. There is so much to that you can't get board and when you clime to the top of the gardens the view is great.",2018-01-01 00:00:00.000,Couples,2020-01-25 17:28:28.529,Tramper13,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",real interest thing garden party want go say surprised much enjoy visit much can not get board clime top garden view great,Garden Tour
19620,565048981,2018-03-07 00:00:00.000,5,You must visit !!! It's a paradise!!,"Absolutely incredible experience. We loved it. I love that the outdoor areas are all free to enter. You only need to pay for the 2 domes and sky walk._x000D_
Buy a ticket for all 3 parts as it's well worth the money._x000D_
Both domes are incredible and I recommend doing the sky walk once it's dark. It's loads better._x000D_
Then at around 19.30 and 21.30 there is a music and light show. For this chose the late one at dark and lay down on the grass lawn below the sky walk for an amazing view. It really is spectacular.",2018-03-01 00:00:00.000,Couples,2020-01-25 17:23:24.804,ELwhippet24,United Kingdom,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",absolutely incredible experience love love outdoor area free enter need pay dome sky walkxd buy ticket part well worth moneyxd dome incredible recommend sky walk dark load betterxd around music light show chose late one dark lay grass lawn sky walk amaze view really spectacular,Garden Tour
31849,487590703,2017-05-25 00:00:00.000,5,The Best place to visit in Singapore!,"We went there with our family and friends on a guided tour. I thought it was just like any ordinary garden. To my surprise it was a very huge indoor garden. The place is air conditioned, making it very comfortable to stay long inside from the hot Singaporean weather. You'll be amazed with the assortment of plants, trees and thousands of flowers beautiful to take your picture with. If given the chance, I would stay the whole day in there. For me, its one of the Best tourist attraction in Singapore.",2017-04-01 00:00:00.000,Family,2020-01-25 15:32:56.226,Ted2000,Philippines,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",go family friend guide tour thought like ordinary garden surprise huge indoor garden place air condition make comfortable stay long inside hot singaporean weather youll amaze assortment plant tree thousand flower beautiful take picture give chance would stay whole day one best tourist attraction singapore,Garden Tour
43729,428999677,2016-10-18 00:00:00.000,4,Awesome,Take a walk inside both of the domes. This place is amazing.Plan your trip later in the day and stick around for the light show. Very cool.,2016-09-01 00:00:00.000,Family,2020-01-25 15:54:37.747,Andyneet,Australia,Gardens by the Bay,Leisure & Recreation,"18 Marina Gardens Drive | Bayfront Plaza, Singapore 018953, Singapore",take walk inside dome place amazingplan trip later day stick around light show cool,Garden Tour
31674,488930389,2017-05-30 00:00:00.000,4,Nice,"I went to singapore science center during weekday with my family._x000D_
There are a lot of great topics that children can learn there._x000D_
i think the place is more suitable for children aroung primary school ages._x000D_
It was just unfortunate that we couldnt be able to try the oculus in the space area.",2017-05-01 00:00:00.000,Family,2020-01-30 10:33:32.275,bloodybyth,Indonesia,Science Centre Singapore,Leisure & Recreation,"15 Science Centre Road Singapore Science Centre, Singapore 609081, Singapore",go singapore science center weekday familyxd lot great topic child learn therexd think place suitable child aroung primary school agesxd unfortunate couldnt able try oculus space area,Transportation and Tickets
101679,386782404,2016-06-28 00:00:00.000,4,History experienced,"Having been to the old Battlebox a few times b before renovation I was eager to see what the re-launched place would be like._x000D_
We had a very helpful guide (Mrs Joanne) to take us around and explaining about that historic event of the fall of Singapore._x000D_
Overall, I found that the new concept actually provides a deeper way to learn about the history of that place then the previous concept. Battlebox is definitely worthwhile a visit.",2016-06-01 00:00:00.000,Family,2020-01-30 04:33:31.707,CanningPark,Indonesia,Battlebox,"Art, History & Culture","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",old battlebox time b renovation eager see launch place would likexd helpful guide mr joanne take u around explain historic event fall singaporexd overall found new concept actually provide deeper way learn history place previous concept battlebox definitely worthwhile visit,Artwork Quality
